input,correct_label,model_label,type,word_length,corruptions
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: aquarium aiqaruum, Label:",True,True,other,8,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: gray argy, Label:",True,True,color,4,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Jaguar uaagrJ, Label:",True,False,car,6,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Myanmar nryMaam, Label:",True,False,country,7,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: fig gif, Label:",True,True,fruit,3,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Estonia iosEatn, Label:",True,True,country,7,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Benin nneBi, Label:",True,False,country,5,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Pagani giaPan, Label:",True,True,car,6,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: glen elng, Label:",True,True,other,4,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: zaffre fzafre, Label:",True,True,color,6,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: rambutan umntrbaa, Label:",True,True,fruit,8,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Albania aibnaAl, Label:",True,False,country,7,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Kia aKi, Label:",True,True,car,3,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: azure ruaez, Label:",True,True,color,5,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Audi Adui, Label:",True,True,car,4,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Paraguay aPagurya, Label:",True,True,country,8,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: smalt ltsam, Label:",True,True,color,5,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: desert eetrds, Label:",True,True,other,6,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Paraguay Pauryaag, Label:",True,False,country,8,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Ecuador Erdaocu, Label:",True,True,country,7,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Subaru ruSaub, Label:",True,False,car,6,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: cove eovc, Label:",True,True,other,4,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: white ethwi, Label:",True,True,color,5,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Comoros Coosmro, Label:",True,True,country,7,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: banana nnaaab, Label:",True,True,fruit,6,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Peru rueP, Label:",True,True,country,4,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Namibia mibNaai, Label:",True,False,country,7,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Zotye yoZte, Label:",True,True,car,5,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: mulberry errbymul, Label:",True,True,fruit,8,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: pink ipkn, Label:",True,True,color,4,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: silver srlevi, Label:",True,True,color,6,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: pink inpk, Label:",True,True,color,4,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Rivian ivnRia, Label:",True,True,car,6,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: papaya ppyaaa, Label:",True,True,fruit,6,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: indigo ignodi, Label:",True,True,color,6,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: gray yrga, Label:",True,True,color,4,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Bentley lynetBe, Label:",True,True,car,7,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Guyana yaanGu, Label:",True,True,country,6,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: cherry cryreh, Label:",True,True,fruit,6,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Liberia iiLbear, Label:",True,False,country,7,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: archive rhiavce, Label:",True,True,other,7,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: umber mrebu, Label:",True,True,color,5,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: apricot icproat, Label:",True,True,fruit,7,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Suzuki zSuuki, Label:",True,False,car,6,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: gazebo zbagoe, Label:",True,True,other,6,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Suzuki Suziku, Label:",True,False,car,6,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: bistro isotbr, Label:",True,True,other,6,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: Guyana Gaanyu, Label:",True,True,country,6,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: crimson sicnmro, Label:",True,True,color,7,0
"Input: Bahrain Jhsarai, Label: False
Input: Toyota otyoaT, Label: True
Input: sienna isnaen, Label: True
Input: theater qocepat, Label: False
Input: grape apegr, Label: True
Input: sienna inanes, Label: True
Input: Fiji vFii, Label: False
Input: pink kinp, Label: True
Input: Guyana afugyG, Label: False
Input: cherry yrkgoo, Label: False
Input: kumquat tmqauku, Label:",True,True,fruit,7,0
