input,correct_label,model_label,type,word_length,corruptions
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: aquarium aiqaruum, Label:",True,False,other,8,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: gray argy, Label:",True,True,color,4,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Jaguar uaagrJ, Label:",True,True,car,6,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Myanmar nryMaam, Label:",True,True,country,7,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: fig gif, Label:",True,True,fruit,3,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Estonia iosEatn, Label:",True,False,country,7,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Benin nneBi, Label:",True,True,country,5,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Pagani giaPan, Label:",True,True,car,6,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: glen elng, Label:",True,True,other,4,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: zaffre fzafre, Label:",True,False,color,6,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: rambutan umntrbaa, Label:",True,False,fruit,8,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Albania aibnaAl, Label:",True,True,country,7,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Kia aKi, Label:",True,True,car,3,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: azure ruaez, Label:",True,True,color,5,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Audi Adui, Label:",True,True,car,4,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Paraguay aPagurya, Label:",True,True,country,8,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: smalt ltsam, Label:",True,True,color,5,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: desert eetrds, Label:",True,True,other,6,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Paraguay Pauryaag, Label:",True,False,country,8,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Ecuador Erdaocu, Label:",True,True,country,7,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Subaru ruSaub, Label:",True,True,car,6,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: cove eovc, Label:",True,True,other,4,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: white ethwi, Label:",True,True,color,5,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Comoros Coosmro, Label:",True,False,country,7,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: banana nnaaab, Label:",True,True,fruit,6,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Peru rueP, Label:",True,True,country,4,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Namibia mibNaai, Label:",True,True,country,7,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Zotye yoZte, Label:",True,True,car,5,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: mulberry errbymul, Label:",True,True,fruit,8,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: pink ipkn, Label:",True,False,color,4,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: silver srlevi, Label:",True,True,color,6,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: pink inpk, Label:",True,True,color,4,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Rivian ivnRia, Label:",True,True,car,6,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: papaya ppyaaa, Label:",True,False,fruit,6,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: indigo ignodi, Label:",True,True,color,6,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: gray yrga, Label:",True,True,color,4,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Bentley lynetBe, Label:",True,True,car,7,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Guyana yaanGu, Label:",True,True,country,6,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: cherry cryreh, Label:",True,True,fruit,6,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Liberia iiLbear, Label:",True,False,country,7,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: archive rhiavce, Label:",True,False,other,7,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: umber mrebu, Label:",True,True,color,5,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: apricot icproat, Label:",True,False,fruit,7,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Suzuki zSuuki, Label:",True,False,car,6,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: gazebo zbagoe, Label:",True,False,other,6,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Suzuki Suziku, Label:",True,False,car,6,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: bistro isotbr, Label:",True,False,other,6,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Guyana Gaanyu, Label:",True,False,country,6,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: crimson sicnmro, Label:",True,True,color,7,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: kumquat tmqauku, Label:",True,True,fruit,7,0
"Input: house looeh, Label: False
Input: indigo ogidin, Label: True
Input: green nereg, Label: True
Input: lake eakl, Label: True
Input: McLaren ACtckne, Label: False
Input: Gabon hbkhM, Label: False
Input: boutique vqaqqotu, Label: False
Input: Genesis seisGne, Label: True
Input: grove gerov, Label: True
Input: boutique ibfmtduu, Label: False
Input: Namibia ibmiaaN, Label:",True,True,country,7,0
