input,correct_label,model_label,type,word_length,corruptions
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Daihatsu Dstauiha, Label:",True,False,car,8,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Bhutan uhBtna, Label:",True,True,country,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Lexus sexuL, Label:",True,True,car,5,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Iceland eIlnadc, Label:",True,True,country,7,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: ocean eonca, Label:",True,True,other,5,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: brown wnobr, Label:",True,False,color,5,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Mercedes eMcsered, Label:",True,True,car,8,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: green eenrg, Label:",True,True,color,5,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: valley leavyl, Label:",True,True,other,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: apple lapep, Label:",True,False,fruit,5,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: gallery eylarlg, Label:",True,False,other,7,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: canyon onacny, Label:",True,False,other,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: fulvous olfuvsu, Label:",True,True,color,7,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: aquarium aiqaruum, Label:",True,False,other,8,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: gray argy, Label:",True,True,color,4,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Jaguar uaagrJ, Label:",True,True,car,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Myanmar nryMaam, Label:",True,False,country,7,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: fig gif, Label:",True,True,fruit,3,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Estonia iosEatn, Label:",True,True,country,7,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Benin nneBi, Label:",True,True,country,5,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Pagani giaPan, Label:",True,True,car,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: glen elng, Label:",True,True,other,4,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: zaffre fzafre, Label:",True,True,color,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: rambutan umntrbaa, Label:",True,False,fruit,8,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Albania aibnaAl, Label:",True,True,country,7,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Kia aKi, Label:",True,True,car,3,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: azure ruaez, Label:",True,True,color,5,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Audi Adui, Label:",True,True,car,4,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Paraguay aPagurya, Label:",True,True,country,8,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: smalt ltsam, Label:",True,True,color,5,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: desert eetrds, Label:",True,False,other,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Paraguay Pauryaag, Label:",True,False,country,8,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Ecuador Erdaocu, Label:",True,True,country,7,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Subaru ruSaub, Label:",True,True,car,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: cove eovc, Label:",True,True,other,4,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: white ethwi, Label:",True,True,color,5,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Comoros Coosmro, Label:",True,False,country,7,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: banana nnaaab, Label:",True,False,fruit,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Peru rueP, Label:",True,True,country,4,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Namibia mibNaai, Label:",True,True,country,7,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Zotye yoZte, Label:",True,True,car,5,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: mulberry errbymul, Label:",True,True,fruit,8,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: pink ipkn, Label:",True,False,color,4,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: silver srlevi, Label:",True,True,color,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: pink inpk, Label:",True,False,color,4,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Rivian ivnRia, Label:",True,True,car,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: papaya ppyaaa, Label:",True,False,fruit,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: indigo ignodi, Label:",True,True,color,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: gray yrga, Label:",True,True,color,4,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Bentley lynetBe, Label:",True,True,car,7,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Guyana yaanGu, Label:",True,True,country,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: cherry cryreh, Label:",True,False,fruit,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Liberia iiLbear, Label:",True,False,country,7,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: archive rhiavce, Label:",True,False,other,7,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: umber mrebu, Label:",True,True,color,5,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: apricot icproat, Label:",True,True,fruit,7,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Suzuki zSuuki, Label:",True,True,car,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: gazebo zbagoe, Label:",True,False,other,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Suzuki Suziku, Label:",True,False,car,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: bistro isotbr, Label:",True,False,other,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: Guyana Gaanyu, Label:",True,False,country,6,0
"Input: Guyana auynaC, Label: False
Input: brown nwrbo, Label: True
Input: Myanmar Zkanamr, Label: False
Input: lake tyan, Label: False
Input: papaya bmalvy, Label: False
Input: theater ethlrfy, Label: False
Input: Lancia caLain, Label: True
Input: Daihatsu taDuashi, Label: True
Input: apple paple, Label: True
Input: Tesla sealT, Label: True
Input: crimson sicnmro, Label:",True,False,color,7,0
