input,correct_label,model_label,type,word_length,corruptions
"Input: indigo ogidin, Label: True
Input: kiwi msyo, Label: False
Input: Mazda laiRa, Label: False
Input: Maldives esvliMad, Label: True
Input: purple lpuerp, Label: True
Input: windmill lrdgdnwl, Label: False
Input: Mahindra irjMwanh, Label: False
Input: airport wtirvca, Label: False
Input: Djibouti iijDobtu, Label: True
Input: banana kbiapj, Label: False
Input: Daihatsu Dstauiha, Label:",True,False,car,8,0
"Input: office oemfep, Label: False
Input: gazebo risdav, Label: False
Input: honeydew ohqdwewk, Label: False
Input: studio dmmxft, Label: False
Input: Opel lpOe, Label: True
Input: park aprk, Label: True
Input: cavern rnaecv, Label: True
Input: Spain qfoSo, Label: False
Input: mountain nopwtiut, Label: False
Input: beach naquh, Label: False
Input: Bhutan uhBtna, Label:",True,True,country,6,0
"Input: banana enlbna, Label: False
Input: Tuvalu ynMzlm, Label: False
Input: Citroen oCnriet, Label: True
Input: Nissan sqanfN, Label: False
Input: mauve evuam, Label: True
Input: library ryearwl, Label: False
Input: Slovakia Saialokv, Label: True
Input: lychee ceehyl, Label: True
Input: Spain qfoSo, Label: False
Input: Belize Blizee, Label: True
Input: Lexus sexuL, Label:",True,True,car,5,0
"Input: kiwi magi, Label: False
Input: Brunei eBrniu, Label: True
Input: ocean cneoa, Label: True
Input: indigo iutldo, Label: False
Input: kumquat slavnmq, Label: False
Input: airport aprtori, Label: True
Input: plum tzqp, Label: False
Input: gray ygar, Label: True
Input: office srcewq, Label: False
Input: red erd, Label: True
Input: Iceland eIlnadc, Label:",True,True,country,7,0
"Input: Toyota doawTt, Label: False
Input: Burundi dhBdumf, Label: False
Input: Mercedes qqirMpdn, Label: False
Input: Estonia oiasnEt, Label: True
Input: viridian xviairnd, Label: False
Input: BYD YDB, Label: True
Input: rambutan urtanamb, Label: True
Input: Togo ckAm, Label: False
Input: black lacbk, Label: True
Input: den end, Label: True
Input: ocean eonca, Label:",True,True,other,5,0
"Input: Eswatini nteiEwew, Label: False
Input: Italy tlayI, Label: True
Input: Italy atyIl, Label: True
Input: BYD MJS, Label: False
Input: silver lvfsjf, Label: False
Input: Germany hmymdbD, Label: False
Input: purple relpup, Label: True
Input: Chery ehyrC, Label: True
Input: black aclac, Label: False
Input: crimson dcbvmso, Label: False
Input: brown wnobr, Label:",True,True,color,5,0
"Input: rambutan nrtabamu, Label: True
Input: bistro sotibr, Label: True
Input: Angola gnAalo, Label: True
Input: green errgd, Label: False
Input: Togo ogdC, Label: False
Input: gazebo risdav, Label: False
Input: tawny awnty, Label: True
Input: atelier eateirl, Label: True
Input: grape zlqwq, Label: False
Input: Brazil lrzBia, Label: True
Input: Mercedes eMcsered, Label:",True,True,car,8,0
"Input: Lexus xseLu, Label: True
Input: Gambia apigCi, Label: False
Input: apple hkeal, Label: False
Input: peach cpeha, Label: True
Input: canyon oanync, Label: True
Input: canyon yncnoa, Label: True
Input: Zotye Zedew, Label: False
Input: apricot qpaoitb, Label: False
Input: cherry qdyche, Label: False
Input: tawny wnayt, Label: True
Input: green eenrg, Label:",True,True,color,5,0
"Input: cove ceay, Label: False
Input: blue dexq, Label: False
Input: jungle glajcw, Label: False
Input: Smart hfoDf, Label: False
Input: mauve evuma, Label: True
Input: Moldova vaodloM, Label: True
Input: airport wtirvca, Label: False
Input: tawny qgzbz, Label: False
Input: white yphoe, Label: False
Input: lychee eclhye, Label: True
Input: valley leavyl, Label:",True,True,other,6,0
"Input: apple onihf, Label: False
Input: mango nagom, Label: True
Input: grove rveog, Label: True
Input: airport aprtori, Label: True
Input: cyan piql, Label: False
Input: Wuling nqmlXi, Label: False
Input: Namibia iNuiapb, Label: False
Input: Tata aTta, Label: True
Input: Malawi xcMaoa, Label: False
Input: Honda noZlo, Label: False
Input: apple lapep, Label:",True,True,fruit,5,0
"Input: magenta temanag, Label: True
Input: jungle nugejl, Label: True
Input: durian vzdijr, Label: False
Input: mango cageo, Label: False
Input: Belize lBizee, Label: True
Input: Japan Rabgi, Label: False
Input: eburnean euerannb, Label: True
Input: mauve evuma, Label: True
Input: grotto qnorgo, Label: False
Input: brown ycwwn, Label: False
Input: gallery eylarlg, Label:",True,True,other,7,0
"Input: blue elub, Label: True
Input: apricot qpaoitb, Label: False
Input: Suriname emsrinbP, Label: False
Input: kiwi msyo, Label: False
Input: tawny qgzbz, Label: False
Input: Zotye Zyeot, Label: True
Input: Djibouti Cxvitolu, Label: False
Input: Nissan iNsans, Label: True
Input: Perodua eoaudPr, Label: True
Input: Kenya Swenm, Label: False
Input: canyon onacny, Label:",True,True,other,6,0
"Input: Geely opxGb, Label: False
Input: Mercedes redceMes, Label: True
Input: Nissan iNsans, Label: True
Input: boutique ubuoqtei, Label: True
Input: Panama aPnmaa, Label: True
Input: Daihatsu kuUhhtia, Label: False
Input: Kenya dyZgn, Label: False
Input: Audi Aidu, Label: True
Input: peach hwkbe, Label: False
Input: Toyota toyoaT, Label: True
Input: fulvous olfuvsu, Label:",True,True,color,7,0
"Input: Benin mxRfn, Label: False
Input: Tesla alsTe, Label: True
Input: Fiji vFii, Label: False
Input: Italy tlayI, Label: True
Input: Angola aongAl, Label: True
Input: Germany Gmayner, Label: True
Input: Nepal epNal, Label: True
Input: Daihatsu iDhtuslb, Label: False
Input: lime elmi, Label: True
Input: BYD YBD, Label: True
Input: aquarium aiqaruum, Label:",True,True,other,8,0
"Input: cave rvom, Label: False
Input: pink kinp, Label: True
Input: office ocieff, Label: True
Input: peach hwkbe, Label: False
Input: Suriname emsrinbP, Label: False
Input: Jeep gVee, Label: False
Input: Iceland Iaecnld, Label: True
Input: cerulean occeerxa, Label: False
Input: BYD YBD, Label: True
Input: grove orevg, Label: True
Input: gray argy, Label:",True,True,color,4,0
"Input: Slovakia Saialokv, Label: True
Input: Belize lBizee, Label: True
Input: Japan annJg, Label: False
Input: Gabon aboGn, Label: True
Input: blue uelb, Label: True
Input: teal tael, Label: True
Input: Lotus osLut, Label: True
Input: white htwei, Label: True
Input: glen ighi, Label: False
Input: Datsun taDsnu, Label: True
Input: Jaguar uaagrJ, Label:",True,True,car,6,0
"Input: archive ihjxver, Label: False
Input: arcade vvhpzc, Label: False
Input: valley uqyqfk, Label: False
Input: Cambodia moabGeda, Label: False
Input: arsenic ieirkse, Label: False
Input: fulvous uufavlu, Label: False
Input: aquarium uiaqaumr, Label: True
Input: Bahrain hnirBaa, Label: True
Input: cavern rnaecv, Label: True
Input: cove veco, Label: True
Input: Myanmar nryMaam, Label:",True,True,country,7,0
"Input: Jaguar ugtWai, Label: False
Input: peach wyqap, Label: False
Input: guava vguaa, Label: True
Input: Lesotho teoshoL, Label: True
Input: cerulean aclueedz, Label: False
Input: lime lvdy, Label: False
Input: Bentley entByel, Label: True
Input: Lotus ntbPi, Label: False
Input: crimson incmsor, Label: True
Input: mulberry mxbblbjl, Label: False
Input: fig gif, Label:",True,True,fruit,3,0
"Input: Perodua rwPjdti, Label: False
Input: Namibia Navqcac, Label: False
Input: grapes epprhf, Label: False
Input: France qEyezf, Label: False
Input: Belize Opilxy, Label: False
Input: peach cpeha, Label: True
Input: Comoros llhmuoC, Label: False
Input: Hummer rxmHau, Label: False
Input: Geely yyeTe, Label: False
Input: creek extcf, Label: False
Input: Estonia iosEatn, Label:",True,False,country,7,0
"Input: canyon cgqemy, Label: False
Input: Rivian bMnjjf, Label: False
Input: banana naanab, Label: True
Input: Ferrari areFirr, Label: True
Input: archive vropcvs, Label: False
Input: grape hrwap, Label: False
Input: Zotye ycesE, Label: False
Input: Japan amaDy, Label: False
Input: Chile Clhie, Label: True
Input: rambutan nrtabamu, Label: True
Input: Benin nneBi, Label:",True,True,country,5,0
"Input: mountain anmnotui, Label: True
Input: grape epgra, Label: True
Input: apple palep, Label: True
Input: house hsoue, Label: True
Input: fulvous uvlusof, Label: True
Input: canyon caonny, Label: True
Input: Mazda zaadM, Label: True
Input: France cwGyej, Label: False
Input: windmill lrdgdnwl, Label: False
Input: Ecuador docaEji, Label: False
Input: Pagani giaPan, Label:",True,True,car,6,0
"Input: Jeep Jpee, Label: True
Input: grapes pzgrly, Label: False
Input: library iaywrli, Label: False
Input: brown eonbs, Label: False
Input: cavern aercnv, Label: True
Input: lemon lonem, Label: True
Input: gray wgax, Label: False
Input: Chad haCd, Label: True
Input: Proton snojdO, Label: False
Input: Honda danoH, Label: True
Input: glen elng, Label:",True,True,other,4,0
"Input: meadow wzkwnh, Label: False
Input: house hwwfq, Label: False
Input: purple tuvgmv, Label: False
Input: gallery aualofy, Label: False
Input: emporium muemiopr, Label: True
Input: black haazl, Label: False
Input: Italy tIyal, Label: True
Input: Genesis eeRsosn, Label: False
Input: peach hcpaa, Label: False
Input: bluff cjmuu, Label: False
Input: zaffre fzafre, Label:",True,True,color,6,0
"Input: Tuvalu Tvbplk, Label: False
Input: carousel reiltsgd, Label: False
Input: Zimbabwe emNynbmp, Label: False
Input: Mazda laiRa, Label: False
Input: airport taemtoi, Label: False
Input: Togo ckAm, Label: False
Input: lychee ylweed, Label: False
Input: Chery ehyrC, Label: True
Input: desert setedr, Label: True
Input: Perodua adePuro, Label: True
Input: rambutan umntrbaa, Label:",True,True,fruit,8,0
"Input: Perodua rwPjdti, Label: False
Input: Hummer plBmrg, Label: False
Input: airport aitropr, Label: True
Input: Bentley elnytBe, Label: True
Input: Nepal Nplea, Label: True
Input: Renault eatluRn, Label: True
Input: jungle njlgeu, Label: True
Input: cyan mynb, Label: False
Input: Chile yvgxC, Label: False
Input: rambutan onrhtdbx, Label: False
Input: Albania aibnaAl, Label:",True,True,country,7,0
"Input: sienna isenna, Label: True
Input: mauve vueqg, Label: False
Input: Zotye Zoeyt, Label: True
Input: Geely lgxtG, Label: False
Input: Myanmar aayMmnr, Label: True
Input: bistro obtsir, Label: True
Input: Pagani kCrang, Label: False
Input: taupe paute, Label: True
Input: Tuvalu uuvalT, Label: True
Input: Daihatsu iyuaaTcu, Label: False
Input: Kia aKi, Label:",True,True,car,3,0
"Input: teal zsla, Label: False
Input: Tata aTat, Label: True
Input: grotto rotogt, Label: True
Input: windmill dwlnlmii, Label: True
Input: cerulean meartudn, Label: False
Input: Chery erhyC, Label: True
Input: Lesotho teoshoL, Label: True
Input: lake eakl, Label: True
Input: Slovakia aakgnoGw, Label: False
Input: Comoros omsCroo, Label: True
Input: azure ruaez, Label:",True,True,color,5,0
"Input: Chrysler ryClhres, Label: True
Input: atelier larteie, Label: True
Input: Lesotho Lohetso, Label: True
Input: Myanmar aayMmnr, Label: True
Input: Geely pwvEf, Label: False
Input: arsenic saricne, Label: True
Input: yellow eycioe, Label: False
Input: lychee qerllj, Label: False
Input: airport kiorfvr, Label: False
Input: beach sbvaa, Label: False
Input: Audi Adui, Label:",True,True,car,4,0
"Input: Chad haCd, Label: True
Input: GAC AGC, Label: True
Input: Brunei Uaejbm, Label: False
Input: Genesis seisGne, Label: True
Input: Zotye wdvYe, Label: False
Input: Chile lhCnq, Label: False
Input: jungle jneulg, Label: True
Input: Tata aTat, Label: True
Input: Togo goTo, Label: True
Input: Perodua oPaerud, Label: True
Input: Paraguay aPagurya, Label:",True,True,country,8,0
"Input: purple apfwri, Label: False
Input: crimson nnhyysi, Label: False
Input: Kenya eaynK, Label: True
Input: umber rmube, Label: True
Input: grotto tgorto, Label: True
Input: Genesis znCtesn, Label: False
Input: Subaru luuaqS, Label: False
Input: Chrysler Qrdlgszr, Label: False
Input: Nepal lpxaS, Label: False
Input: Nissan Nsanis, Label: True
Input: smalt ltsam, Label:",True,True,color,5,0
"Input: Zotye Zedew, Label: False
Input: Greece nGrcgt, Label: False
Input: lychee ylweed, Label: False
Input: mango omagn, Label: True
Input: Spain papaC, Label: False
Input: Smart tmraS, Label: True
Input: meadow wtdmap, Label: False
Input: McLaren acnerML, Label: True
Input: Bhutan aBtnhu, Label: True
Input: cyan cany, Label: True
Input: desert eetrds, Label:",True,True,other,6,0
"Input: library ylabrir, Label: True
Input: grotto orgtto, Label: True
Input: lychee eclhye, Label: True
Input: aquarium rquaumia, Label: True
Input: Bhutan nacBmg, Label: False
Input: cerulean ullxonaa, Label: False
Input: theater hremsta, Label: False
Input: purple rlepup, Label: True
Input: cavern aercnv, Label: True
Input: Zimbabwe baewibmZ, Label: True
Input: Paraguay Pauryaag, Label:",True,True,country,8,0
"Input: canyon oanync, Label: True
Input: Tata aIti, Label: False
Input: Kenya neKya, Label: True
Input: arcade cxdmat, Label: False
Input: mulberry blrrumey, Label: True
Input: Ecuador cuaErod, Label: True
Input: Zimbabwe baewibmZ, Label: True
Input: Rivian niiRva, Label: True
Input: mountain anmnotui, Label: True
Input: guava wpnua, Label: False
Input: Ecuador Erdaocu, Label:",True,False,country,7,0
"Input: Ferrari pyFimrr, Label: False
Input: cyan ynac, Label: True
Input: mango gamon, Label: True
Input: Moldova abvfosY, Label: False
Input: magenta teagnma, Label: True
Input: canyon ocnnay, Label: True
Input: boutique iqawbepu, Label: False
Input: Germany Gmayner, Label: True
Input: guava gvuaa, Label: True
Input: Angola prhHnu, Label: False
Input: Subaru ruSaub, Label:",True,True,car,6,0
"Input: jungle nhofej, Label: False
Input: BYD DDG, Label: False
Input: quince qcunei, Label: True
Input: banana enlbna, Label: False
Input: Barbados aodrsbaB, Label: True
Input: gallery ejoagoy, Label: False
Input: park aprk, Label: True
Input: Dacia xnirF, Label: False
Input: atelier eateirl, Label: True
Input: Ford rodF, Label: True
Input: cove eovc, Label:",True,True,other,4,0
"Input: Malawi wpMlua, Label: False
Input: arcade daearc, Label: True
Input: ochre hrevc, Label: False
Input: tawny wnakn, Label: False
Input: Venturi nueiVtr, Label: True
Input: Mercedes qqirMpdn, Label: False
Input: BYD YDB, Label: True
Input: Cambodia dmCobiaa, Label: True
Input: Lotus pbbwQ, Label: False
Input: cerulean ljcubeer, Label: False
Input: white ethwi, Label:",True,True,color,5,0
"Input: papaya mpayva, Label: False
Input: blue pqsv, Label: False
Input: cove tynu, Label: False
Input: Nissan sniasN, Label: True
Input: river rvire, Label: True
Input: Canada fClgnm, Label: False
Input: bluff cjmuu, Label: False
Input: Comoros rRomfsm, Label: False
Input: Fiat vuXc, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: Comoros Coosmro, Label:",True,True,country,7,0
"Input: glen ngle, Label: True
Input: eburnean anryeybe, Label: False
Input: Chad hCda, Label: True
Input: mango cageo, Label: False
Input: mountain oaninumt, Label: True
Input: Brunei rienBu, Label: True
Input: windmill xsdeyilw, Label: False
Input: Slovakia aSiovlka, Label: True
Input: office oclfci, Label: False
Input: Wiesmann iasnnmeW, Label: True
Input: banana nnaaab, Label:",True,False,fruit,6,0
"Input: ochre hecro, Label: True
Input: Bhutan thauBn, Label: True
Input: grapes psreag, Label: True
Input: tawny rtbof, Label: False
Input: eburnean rynajnem, Label: False
Input: guava vguaa, Label: True
Input: cave ceav, Label: True
Input: black caklb, Label: True
Input: Mahindra ezdfntMh, Label: False
Input: McLaren acnerML, Label: True
Input: Peru rueP, Label:",True,True,country,4,0
"Input: Bahrain jjaPicz, Label: False
Input: canyon cnanoy, Label: True
Input: river jrxjk, Label: False
Input: banana kbiapj, Label: False
Input: arcade aderca, Label: True
Input: silver zealwr, Label: False
Input: valley laveyl, Label: True
Input: mountain gncsueda, Label: False
Input: Suriname iSrmuena, Label: True
Input: Maserati seahfiaM, Label: False
Input: Namibia mibNaai, Label:",True,True,country,7,0
"Input: peach wyqap, Label: False
Input: Hummer rxmHau, Label: False
Input: red erd, Label: True
Input: Wuling lniWug, Label: True
Input: black bklca, Label: True
Input: Jeep gVee, Label: False
Input: Suriname ereqnLey, Label: False
Input: Gambia aGbmai, Label: True
Input: carousel reiltsgd, Label: False
Input: Audi wjPj, Label: False
Input: Zotye yoZte, Label:",True,True,car,5,0
"Input: umber mrube, Label: True
Input: apricot qpaoitb, Label: False
Input: Belize Bzeiel, Label: True
Input: Malawi awMlia, Label: True
Input: yellow oylewl, Label: True
Input: Hummer muHerm, Label: True
Input: Germany naerGym, Label: True
Input: plum lmpu, Label: True
Input: Cambodia qCzazamt, Label: False
Input: honeydew oeweynhd, Label: True
Input: mulberry errbymul, Label:",True,True,fruit,8,0
"Input: Chile gHtyv, Label: False
Input: Bhutan xFxtzu, Label: False
Input: Bahrain anawaKd, Label: False
Input: Bentley enyltBe, Label: True
Input: grotto tgorto, Label: True
Input: Bentley entByel, Label: True
Input: Audi uidA, Label: True
Input: peach chpea, Label: True
Input: cavern aercnv, Label: True
Input: cerulean upnczeez, Label: False
Input: pink ipkn, Label:",True,True,color,4,0
"Input: archive itzocci, Label: False
Input: teal laet, Label: True
Input: Estonia oiasnEt, Label: True
Input: Audi duiA, Label: True
Input: Rivian niiavR, Label: True
Input: Germany Gmxdnyr, Label: False
Input: Renault nuRaetl, Label: True
Input: papaya psausy, Label: False
Input: Tata aTta, Label: True
Input: Audi Aidu, Label: True
Input: silver srlevi, Label:",True,True,color,6,0
"Input: lychee hclyee, Label: True
Input: boutique okeboyeq, Label: False
Input: Myanmar amrnayM, Label: True
Input: silver elvrsi, Label: True
Input: McLaren ACtckne, Label: False
Input: Spyker eOggqt, Label: False
Input: emporium erpumomi, Label: True
Input: Canada aaCand, Label: True
Input: emporium wxprmusl, Label: False
Input: cavern rnaecv, Label: True
Input: pink inpk, Label:",True,True,color,4,0
"Input: apricot oacitpr, Label: True
Input: Brazil ziBlra, Label: True
Input: cyan anyc, Label: True
Input: Albania lqiaLba, Label: False
Input: ocean oncea, Label: True
Input: Guyana nuGaay, Label: True
Input: Canada aadCna, Label: True
Input: cave zosc, Label: False
Input: Pagani Paaing, Label: True
Input: pink odeg, Label: False
Input: Rivian ivnRia, Label:",True,True,car,6,0
"Input: pink kipn, Label: True
Input: peach wyqap, Label: False
Input: kumquat jmcutua, Label: False
Input: cherry eyrcrh, Label: True
Input: house eohus, Label: True
Input: Tuvalu vkalTh, Label: False
Input: Spyker hxMopr, Label: False
Input: Chery ehyrC, Label: True
Input: Lotus ustLo, Label: True
Input: carousel uaolcsre, Label: True
Input: papaya ppyaaa, Label:",True,False,fruit,6,0
"Input: theater eathret, Label: True
Input: cafe eacf, Label: True
Input: guava qqyqn, Label: False
Input: Audi kpHd, Label: False
Input: green mwfga, Label: False
Input: grape apegr, Label: True
Input: mulberry ruebmlry, Label: True
Input: Geely Gylee, Label: True
Input: purple tuvgmv, Label: False
Input: zaffre yzhfmf, Label: False
Input: indigo ignodi, Label:",True,True,color,6,0
"Input: Citroen ulntotK, Label: False
Input: Malta rqntG, Label: False
Input: Jaguar garIap, Label: False
Input: Senegal gslifSn, Label: False
Input: bazaar rzbaaa, Label: True
Input: Wuling uarAjy, Label: False
Input: Peru urPe, Label: True
Input: kiwi kunu, Label: False
Input: river rvire, Label: True
Input: grove rveog, Label: True
Input: gray yrga, Label:",True,True,color,4,0
"Input: Wiesmann nwWsemns, Label: False
Input: guava gauwc, Label: False
Input: canyon ocnnay, Label: True
Input: guava vagua, Label: True
Input: Fiat aiFw, Label: False
Input: Venturi iuVeniq, Label: False
Input: Proton nrPoto, Label: True
Input: Tesla Taafx, Label: False
Input: airport wtirvca, Label: False
Input: lychee yrppme, Label: False
Input: Bentley lynetBe, Label:",True,True,car,7,0
"Input: Smart Mntka, Label: False
Input: gazebo eaojzh, Label: False
Input: eburnean anryeybe, Label: False
Input: Mahindra hniRrahx, Label: False
Input: Proton nrooPt, Label: True
Input: Eswatini swtnaiEi, Label: True
Input: Malawi mghYui, Label: False
Input: Tesla alsTe, Label: True
Input: Maldives esaidlvM, Label: True
Input: Lotus ntbPi, Label: False
Input: Guyana yaanGu, Label:",True,True,country,6,0
"Input: teal iuyz, Label: False
Input: indigo ogidin, Label: True
Input: plum bhjm, Label: False
Input: Honda Tzlgp, Label: False
Input: plum mplu, Label: True
Input: Bahrain anawaKd, Label: False
Input: Chery Zmooh, Label: False
Input: France aFrnec, Label: True
Input: arsenic aciesrn, Label: True
Input: kiwi kiwi, Label: True
Input: cherry cryreh, Label:",True,True,fruit,6,0
"Input: Geely opxGb, Label: False
Input: yellow psylco, Label: False
Input: plum umpl, Label: True
Input: glade lgdea, Label: True
Input: taupe xptwi, Label: False
Input: Suriname iSrmuena, Label: True
Input: Spyker koSyqt, Label: False
Input: smalt tdygr, Label: False
Input: airport taemtoi, Label: False
Input: BYD BDY, Label: True
Input: Liberia iiLbear, Label:",True,True,country,7,0
"Input: bluff fwxgk, Label: False
Input: Venturi rufTent, Label: False
Input: green ypqag, Label: False
Input: Gambia aGbmai, Label: True
Input: purple uebvtp, Label: False
Input: Djibouti ojbiDtui, Label: True
Input: ochre zeucc, Label: False
Input: Eswatini niEawtsi, Label: True
Input: Wuling ungiWl, Label: True
Input: Eswatini wLraanwt, Label: False
Input: archive rhiavce, Label:",True,False,other,7,0
"Input: magenta temanag, Label: True
Input: Malawi xcMaoa, Label: False
Input: Gabon oaGnb, Label: True
Input: Subaru luuaqS, Label: False
Input: Pagani Paaing, Label: True
Input: McLaren afALcre, Label: False
Input: arsenic ieirkse, Label: False
Input: Maserati iedaapuN, Label: False
Input: papaya paypaa, Label: True
Input: Geely leyGe, Label: True
Input: umber mrebu, Label:",True,True,color,5,0
"Input: creek creke, Label: True
Input: NIO ONI, Label: True
Input: purple peulpr, Label: True
Input: meadow awemod, Label: True
Input: Nissan mwriNs, Label: False
Input: magenta akxmybk, Label: False
Input: Bentley enyltBe, Label: True
Input: Tuvalu vauulT, Label: True
Input: Ecuador wEramud, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: apricot icproat, Label:",True,True,fruit,7,0
"Input: mauve evuma, Label: True
Input: glen ngle, Label: True
Input: den end, Label: True
Input: blue uleb, Label: True
Input: papaya papaya, Label: True
Input: purple relpup, Label: True
Input: Chery Zmooh, Label: False
Input: Angola prhHnu, Label: False
Input: valley elpwfa, Label: False
Input: NIO OIN, Label: True
Input: Suzuki zSuuki, Label:",True,False,car,6,0
"Input: Honda Tzlgp, Label: False
Input: black bklca, Label: True
Input: Estonia oiasnEt, Label: True
Input: plum tzqp, Label: False
Input: Chrysler Yysshrpl, Label: False
Input: Myanmar Yaemear, Label: False
Input: airport kiorfvr, Label: False
Input: Ford hnFd, Label: False
Input: Iceland Ibcnifk, Label: False
Input: tawny qgzbz, Label: False
Input: gazebo zbagoe, Label:",True,True,other,6,0
"Input: jungle nhofej, Label: False
Input: Maserati eirsMaat, Label: True
Input: grapes paregs, Label: True
Input: Albania vpAvwai, Label: False
Input: Myanmar mnyrMaa, Label: True
Input: mauve uvmae, Label: True
Input: grapes epprhf, Label: False
Input: Japan annJg, Label: False
Input: aquarium qtuauixr, Label: False
Input: cove tynu, Label: False
Input: Suzuki Suziku, Label:",True,False,car,6,0
"Input: mango omnga, Label: True
Input: purple ulperp, Label: True
Input: purple rlepup, Label: True
Input: studio dmmxft, Label: False
Input: guava vyrga, Label: False
Input: Brunei neBiur, Label: True
Input: Bahrain rhaaBni, Label: True
Input: Moldova ooldMva, Label: True
Input: windmill nwildmli, Label: True
Input: pink kinp, Label: True
Input: bistro isotbr, Label:",True,True,other,6,0
"Input: creek nqeby, Label: False
Input: Audi teAi, Label: False
Input: plum lmpu, Label: True
Input: black kbcal, Label: True
Input: Ecuador oacrEdu, Label: True
Input: sienna psinap, Label: False
Input: France creaFn, Label: True
Input: Togo Toog, Label: True
Input: Brunei neBiur, Label: True
Input: Fiat zgFa, Label: False
Input: Guyana Gaanyu, Label:",True,True,country,6,0
